cleaned_text,label
its s favorite fucking jam i havent seen it but judging by there being a little girl in it its probably trash,0
rt listen here bitches cheat on they bitch but be soooooo hurt when they bitch cheat back,0
million dollar bitch slap a ho,0
yaaaas bitch,0
rt the ape was like oh you niggas gon learn today,0
and the jew favorited my tweet though lol dont have anymore time for this trash,1
rt im done wasting my time im just going cut a bitch off faster than i blink,0
god people can be so mean this asian guy held the door for these girls and they said they were surprised he could see it with his slant eye,0
rt niggas wearing toms amp uggs amp bitches wearing jays amp timbs lol this aint what usher meant when he said trading pla,0
rt women who need to be put in their place are trash you are a human not a pet bitch relax,0
trash smh game rigged bumgarner took roids,0
rt mama said no pussy cats inside my dog house,0
grand opening top class oriental massage perfect,0
another long mornin smhthank god a nicca out here to see it tho real shit,0
he got a cousin named jason that rock da gary paytonnow da same triflin bitches an hiv patient,0
rt every seth mcfarlene cartoon is trash yall love low iq comedy,0
rt im not lickin that mini fro bitch,0
rt its like the guy that asks for your number and then says you ugly and a bitch when you say no,0
i have no clothes that make me look like a redneck but i tried my best,0
just unfollowed another crazy bitch whos next lol,0
waaaaay too many niggas comfortable wit dressing up like ugly bitches for ig likes an reposts,0
your a dirty cunt mate lol missingtheaussies,0
rt why you hurt my feelings jk phone you pull all the hoes wit the nice weaves,0
whoever jumps in on a on is a bitch,0
gay fags,1
lets go for the sweep yankees subwayseries,0
only faggot pussies put their twitter pic of them and their dog,0
a nicca is hungry as fuck,0
what these bitches want from ah nigga,0
pornandroidiphoneipadsexxxx bigtits cute preggie slut big tits plays with swollen pussy,0
youre all faggot fuckheads,1
can fucking a fat bitch be considered a threesome,0
fat hoes ina caddilac u can tell they jus lost dey luxury car ride virginityhoes too happy lmao,0
rt white ppl will call mexicans beaners and claim they taking their jobs but have sugar skull tattoos,0
rt tell these hoes that they gotta glo up one day,0
some movies are made to facilitate dudes to pick girls up think out side the box lil nigguh,0
i got a something that pays me hunnit every week only real bitches kno how to manage money,0
bank robber who wore zebraprint dress arrested police say,0
you dont like us colored folks what the hell youre not colored you white fucks,0
you a bitch for,0
when i bitch fuck my hologram doe,0
rt it aint nuttin to cut that bitch off,0
thank you mint happy mothafuggin birthday too hoe,0
rt rick james bitch,0
rt bitches be begging for love amp loyalty when theyve never giving it to anyone karma bitch,0
no you threatened us bitch dont try to make it what its not,0
one thing i hate more than lightskin niggas is a confused bitch like either you go fwm or you gon fw these niggas,0
i know these niglets heard me screaming,0
zhou mi was just layin on his bed and sm just busted into his room and was like you gettin a song bitch,0
sundays are the day to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league,0
youre a lying sack of shit because i know you love me lesbian jk jkbridgeturstraight fag,0
turn it up with ma down bitch,0
and youre a fucking loudmouth ignorant redneck fuck you still tryin to suck your own dick you cant you dumbfuckits too short,0
fuck ah bitch all i think about is commas,0
hah a big lol to all the tacky faggots,0
bitch fuck yo nigga whats up with that pussy,1
rt when youre approaching your high score in flappy bird and die one pipe away,0
catch me on the episode of vampire diaries tomorrow night i bitch slap,0
rt he said like u got the money to do that dont forget im not yo ex bitch i aint broke,0
look at this bitch walking too close to my future husband,0
fuck you bobcostas that football scum woulda stabbed his gf to death and slit his wrists instead of shooting yer a fool,0
a young nigga turned into mr catchmeifyoucanim in da field my nig wedaopps fukemweball,0
only faggots use white dss,1
rt you put my number on blocklist how can i stop this convert them mfs ill make all them hoes topless,0
rt of niggas goofy and act like bitches you aint lyin,0
wow rt rt rt some bitches just deserve to get punched in the vagina,0
wha me im just waiting for showtime to bring back queer as folk,0
other jihadi news isis executed kuwait preacher redha lari coz he wastoo extreme amp hampered reconciliation with nusra with his fatwas,0
my niggah,0
home of that one hoe katrina,0
i hope i trip and fall into some pussy tunechi,0
the little girl tom sawyer gets trapped in the cave along with injun joe and almost die injun joe dies and they find his treasure,0
i almost have enough rank to buy some stuff from the purple bitch what should i buy from the exotic guy,0
i wish i smoked so i could hit more smoker loser hoes,0
rt its the start of another yellow jacket season tonight how about a rt for all the jacket fans gtvt,0
rt bitch dont nobody care,0
my wigga rt ryan gosling knocked up eva mendes swag that man the fuck out,0
does nobody sell orange flavored and colored bubblegum is that your fuckin problem giants fuck it im going pack now,0
yall hoes believe anything though,0
did everyone elses parents use to refer to the power puff girls as powder puff girls or were mine just exceptionally retarded,0
a nicca aint perfect but my heart is pure,0
rt what happened to the old wigga the gonorrhea one,0
janemba is better than yo pussy ass,0
rt cry liberal bitches cry like you did when daddy left mt republicans are abt to take control of state legisl,0
nd yall thought bitches knew how to accessorize,0
if you take a long time to text back you a hoe,0
i wonder why girls can call eachotha bitches they cool with it but when a nigga call dem one mfas all out they body dontgetit,0
rt have you bitches done your kegals today,0
darf retarded lol,0
you a hoe if u eat candy corn,0
apply to thunder valley bitch,0
rt dreigdwergen haatsmurfen en de roze khmer hoe twitter een slagveld werd via,0
i bet u john elway gets way more pussy than john dorsey,0
lmao rt lowkey peyton manning trash,0
rt i fully support samesex marriage but ill never stop calling my friends faggots,1
sick bitch,0
rt bruh dont do this rt females swear their best friend is the baddest bitch in the world,0
is there an additional charge for the pussy to listen to my personal problems,0
rt last name sinner first name imma like ur pancakes in tha mornin he got u covered like aunt jemima,0
i grew up ina jungle wit the gorilla snakes amp bird ass niggas,0
rt more queer lady templars thats my point,1
rt but then again i aint never worried bout no bitch nor nigga,0
rt why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on,0
rt happy th birthday to my main hoe and partner in crime bountyhunterslyfe,0
dis nicca went in on dat i keep tryin,0
it aint bundles soooo nopeit is bitch she happy hosting,0
sometimes ppl stay married cuz its convenient when u constantly bitch amp complain amp sleep in separate rooms its time to reevaluate,0
fwm on twitter got strippers escorts artists hustlaz hittaz bitches niggas im dat dude,0
my niccas on sum spooky shit hide n a cut pop out n drop a bitch,0
im a boss ass bitch that needs to sit in a corner,0
damn those shiner rock those bud light platinum and that ciroc,0
you can call me a bitch ok but a the thief get out of here smdh,0
rt video renegade cut snowpiercer an analysis of bong joonhos scifi action film topics include,0
fuck you bitch,0
rt who wants to chill on campus w me amp throw bibles at bitches taking the walk of shame,1
leo apolonio look this niggah did a drive by on the bike,0
rt same bitch talking abt you will be the only bitch in your face but,0
rt ive noticed that it mostly be the bitches whose hair dont even reach their shoulders that talk the most shit,0
rt rt far right hero and allaround rwnj dsouza took to twitter on thanksgiving to mock trayvon martin a murdered k,0
random running dogs in the ghetto,0
rt bitches lt,0
rt oreo ice cream cake,0
rt she called me mexican is that all she have on me tho im a proud hispanic bitch sure liked this dick tho hoe,0
for two year old oreos,0
rt only bitch round here is the one im tweetn,0
rt if u aint making music for me to sip henny to u a bitch so maco winnin if he from a island no f,0
